dataset,query_name,ablation_variant,full_schema_lens_g_classes,available_g_classes,selected_g_classes,removed_g_classes,removal_reasons,selected_count,full_count,has_relationship_semantics,is_deep_query,has_residual_traversal,has_high_update_pressure,has_high_sharedness_pressure,rule_note
imdb,QG1_WatchItemById,no_depth,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G5|G6,G4,G4:removed_depth_sensitive_g_class,5,6,False,False,True,False,False,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
imdb,QG1_WatchItemById,no_residual_traversal,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G5|G6,G4,G4:removed_residual_or_reduction_sensitive_g_class,5,6,False,False,True,False,False,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
imdb,QG1_WatchItemById,no_sharedness,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4,G5|G6,G5:removed_sharedness_sensitive_g_class; G6:removed_sharedness_sensitive_g_class,4,6,False,False,True,False,False,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
imdb,QG1_WatchItemById,no_update_volatility,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6,,,6,6,False,False,True,False,False,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
imdb,QG1_WatchItemById,no_relationship_semantics_no_depth,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0,G2|G3|G4|G5|G6,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G4:removed_depth_sensitive_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class,1,6,False,False,True,False,False,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
imdb,QG2_WatchItemByTitle,full_schema_lens,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6,,,6,6,False,False,True,False,False,Full SchemaLens measured space: all non-control benchmark groups.
imdb,QG2_WatchItemByTitle,no_relationship_semantics,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G4,G2|G3|G5|G6,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class,2,6,False,False,True,False,False,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
imdb,QG2_WatchItemByTitle,no_depth,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G5|G6,G4,G4:removed_depth_sensitive_g_class,5,6,False,False,True,False,False,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
imdb,QG2_WatchItemByTitle,no_residual_traversal,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G5|G6,G4,G4:removed_residual_or_reduction_sensitive_g_class,5,6,False,False,True,False,False,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
imdb,QG2_WatchItemByTitle,no_sharedness,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4,G5|G6,G5:removed_sharedness_sensitive_g_class; G6:removed_sharedness_sensitive_g_class,4,6,False,False,True,False,False,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
imdb,QG2_WatchItemByTitle,no_update_volatility,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6,,,6,6,False,False,True,False,False,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
imdb,QG2_WatchItemByTitle,no_relationship_semantics_no_depth,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0,G2|G3|G4|G5|G6,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G4:removed_depth_sensitive_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class,1,6,False,False,True,False,False,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
imdb,QG3_RecommendationByGenreAndSubtype,full_schema_lens,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,,,9,9,True,False,False,False,True,Full SchemaLens measured space: all non-control benchmark groups.
imdb,QG3_RecommendationByGenreAndSubtype,no_relationship_semantics,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G4|G7|G9,G2|G3|G5|G6|G8,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class; G8:removed_semantic_g_class,4,9,True,False,False,False,True,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
imdb,QG3_RecommendationByGenreAndSubtype,no_depth,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G5|G6|G7|G9,G4|G8,G4:removed_depth_sensitive_g_class; G8:removed_depth_sensitive_g_class,7,9,True,False,False,False,True,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
imdb,QG3_RecommendationByGenreAndSubtype,no_residual_traversal,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G5|G6|G7,G4|G8|G9,G4:removed_residual_or_reduction_sensitive_g_class; G8:removed_residual_or_reduction_sensitive_g_class; G9:removed_residual_or_reduction_sensitive_g_class,6,9,True,False,False,False,True,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
imdb,QG3_RecommendationByGenreAndSubtype,no_sharedness,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G7|G8|G9,G5|G6,G5:removed_sharedness_sensitive_g_class; G6:removed_sharedness_sensitive_g_class,7,9,True,False,False,False,True,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
imdb,QG3_RecommendationByGenreAndSubtype,no_update_volatility,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G8|G9,G7,G7:removed_update_sensitive_g_class,8,9,True,False,False,False,True,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
imdb,QG3_RecommendationByGenreAndSubtype,no_relationship_semantics_no_depth,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G7|G9,G2|G3|G4|G5|G6|G8,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G4:removed_depth_sensitive_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class; G8:removed_semantic_g_class,3,9,True,False,False,False,True,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
imdb,QG4_AllPersonsOfTypeForWatchItem,full_schema_lens,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6,,,6,6,True,True,False,False,True,Full SchemaLens measured space: all non-control benchmark groups.
imdb,QG4_AllPersonsOfTypeForWatchItem,no_relationship_semantics,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G4,G2|G3|G5|G6,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class,2,6,True,True,False,False,True,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
imdb,QG4_AllPersonsOfTypeForWatchItem,no_depth,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G5|G6,G4,G4:removed_depth_sensitive_g_class,5,6,True,True,False,False,True,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
imdb,QG4_AllPersonsOfTypeForWatchItem,no_residual_traversal,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G5|G6,G4,G4:removed_residual_or_reduction_sensitive_g_class,5,6,True,True,False,False,True,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
imdb,QG4_AllPersonsOfTypeForWatchItem,no_sharedness,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4,G5|G6,G5:removed_sharedness_sensitive_g_class; G6:removed_sharedness_sensitive_g_class,4,6,True,True,False,False,True,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
imdb,QG4_AllPersonsOfTypeForWatchItem,no_update_volatility,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6,,,6,6,True,True,False,False,True,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
imdb,QG4_AllPersonsOfTypeForWatchItem,no_relationship_semantics_no_depth,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0,G2|G3|G4|G5|G6,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G4:removed_depth_sensitive_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class,1,6,True,True,False,False,True,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
imdb,QG5_AllPersonsForEpisodesOfSeries,full_schema_lens,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,,,9,9,True,True,False,False,True,Full SchemaLens measured space: all non-control benchmark groups.
imdb,QG5_AllPersonsForEpisodesOfSeries,no_relationship_semantics,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G4|G7|G9,G2|G3|G5|G6|G8,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class; G8:removed_semantic_g_class,4,9,True,True,False,False,True,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
imdb,QG5_AllPersonsForEpisodesOfSeries,no_depth,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G5|G6|G7|G9,G4|G8,G4:removed_depth_sensitive_g_class; G8:removed_depth_sensitive_g_class,7,9,True,True,False,False,True,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
imdb,QG5_AllPersonsForEpisodesOfSeries,no_residual_traversal,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G5|G6|G7,G4|G8|G9,G4:removed_residual_or_reduction_sensitive_g_class; G8:removed_residual_or_reduction_sensitive_g_class; G9:removed_residual_or_reduction_sensitive_g_class,6,9,True,True,False,False,True,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
imdb,QG5_AllPersonsForEpisodesOfSeries,no_sharedness,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G7|G8|G9,G5|G6,G5:removed_sharedness_sensitive_g_class; G6:removed_sharedness_sensitive_g_class,7,9,True,True,False,False,True,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
imdb,QG5_AllPersonsForEpisodesOfSeries,no_update_volatility,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G8|G9,G7,G7:removed_update_sensitive_g_class,8,9,True,True,False,False,True,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
imdb,QG5_AllPersonsForEpisodesOfSeries,no_relationship_semantics_no_depth,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G7|G9,G2|G3|G4|G5|G6|G8,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G4:removed_depth_sensitive_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class; G8:removed_semantic_g_class,3,9,True,True,False,False,True,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
imdb,QG6_EpisodesOfSeries,full_schema_lens,G3|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G3|G7|G8|G9,,,4,4,True,False,False,False,False,Full SchemaLens measured space: all non-control benchmark groups.
imdb,QG6_EpisodesOfSeries,no_relationship_semantics,G3|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G7|G9,G3|G8,G3:removed_semantic_g_class; G8:removed_semantic_g_class,2,4,True,False,False,False,False,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
imdb,QG6_EpisodesOfSeries,no_depth,G3|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G3|G7|G9,G8,G8:removed_depth_sensitive_g_class,3,4,True,False,False,False,False,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
imdb,QG6_EpisodesOfSeries,no_residual_traversal,G3|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G3|G7,G8|G9,G8:removed_residual_or_reduction_sensitive_g_class; G9:removed_residual_or_reduction_sensitive_g_class,2,4,True,False,False,False,False,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
imdb,QG6_EpisodesOfSeries,no_sharedness,G3|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G3|G7|G8|G9,,,4,4,True,False,False,False,False,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
imdb,QG6_EpisodesOfSeries,no_update_volatility,G3|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G3|G8|G9,G7,G7:removed_update_sensitive_g_class,3,4,True,False,False,False,False,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
imdb,QG6_EpisodesOfSeries,no_relationship_semantics_no_depth,G3|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G7|G9,G3|G8,G3:removed_semantic_g_class; G8:removed_semantic_g_class,2,4,True,False,False,False,False,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
imdb,QG7_UpdateWatchItemMetadata,full_schema_lens,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6,,,6,6,False,False,True,True,False,Full SchemaLens measured space: all non-control benchmark groups.
imdb,QG7_UpdateWatchItemMetadata,no_relationship_semantics,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G4,G2|G3|G5|G6,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class,2,6,False,False,True,True,False,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
imdb,QG7_UpdateWatchItemMetadata,no_depth,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G5|G6,G4,G4:removed_depth_sensitive_g_class,5,6,False,False,True,True,False,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
imdb,QG7_UpdateWatchItemMetadata,no_residual_traversal,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G5|G6,G4,G4:removed_residual_or_reduction_sensitive_g_class,5,6,False,False,True,True,False,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
imdb,QG7_UpdateWatchItemMetadata,no_sharedness,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4,G5|G6,G5:removed_sharedness_sensitive_g_class; G6:removed_sharedness_sensitive_g_class,4,6,False,False,True,True,False,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
imdb,QG7_UpdateWatchItemMetadata,no_update_volatility,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6,,,6,6,False,False,True,True,False,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
imdb,QG7_UpdateWatchItemMetadata,no_relationship_semantics_no_depth,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0,G2|G3|G4|G5|G6,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G4:removed_depth_sensitive_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class,1,6,False,False,True,True,False,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
imdb,QG8_AddPersonRoleToWatchItem,full_schema_lens,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6,,,6,6,True,True,False,True,True,Full SchemaLens measured space: all non-control benchmark groups.
imdb,QG8_AddPersonRoleToWatchItem,no_relationship_semantics,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G4,G2|G3|G5|G6,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class,2,6,True,True,False,True,True,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
imdb,QG8_AddPersonRoleToWatchItem,no_depth,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G5|G6,G4,G4:removed_depth_sensitive_g_class,5,6,True,True,False,True,True,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
imdb,QG8_AddPersonRoleToWatchItem,no_residual_traversal,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G5|G6,G4,G4:removed_residual_or_reduction_sensitive_g_class,5,6,True,True,False,True,True,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
imdb,QG8_AddPersonRoleToWatchItem,no_sharedness,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4,G5|G6,G5:removed_sharedness_sensitive_g_class; G6:removed_sharedness_sensitive_g_class,4,6,True,True,False,True,True,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
imdb,QG8_AddPersonRoleToWatchItem,no_update_volatility,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6,,,6,6,True,True,False,True,True,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
imdb,QG8_AddPersonRoleToWatchItem,no_relationship_semantics_no_depth,G0|G2|G3|G4|G5|G6,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0,G2|G3|G4|G5|G6,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G4:removed_depth_sensitive_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class,1,6,True,True,False,True,True,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
imdb,QG9_TopRatedSeriesByGenre,full_schema_lens,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,,,9,9,True,False,False,False,True,Full SchemaLens measured space: all non-control benchmark groups.
imdb,QG9_TopRatedSeriesByGenre,no_relationship_semantics,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G4|G7|G9,G2|G3|G5|G6|G8,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class; G8:removed_semantic_g_class,4,9,True,False,False,False,True,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
imdb,QG9_TopRatedSeriesByGenre,no_depth,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G5|G6|G7|G9,G4|G8,G4:removed_depth_sensitive_g_class; G8:removed_depth_sensitive_g_class,7,9,True,False,False,False,True,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
imdb,QG9_TopRatedSeriesByGenre,no_residual_traversal,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G5|G6|G7,G4|G8|G9,G4:removed_residual_or_reduction_sensitive_g_class; G8:removed_residual_or_reduction_sensitive_g_class; G9:removed_residual_or_reduction_sensitive_g_class,6,9,True,False,False,False,True,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
imdb,QG9_TopRatedSeriesByGenre,no_sharedness,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G7|G8|G9,G5|G6,G5:removed_sharedness_sensitive_g_class; G6:removed_sharedness_sensitive_g_class,7,9,True,False,False,False,True,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
imdb,QG9_TopRatedSeriesByGenre,no_update_volatility,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G8|G9,G7,G7:removed_update_sensitive_g_class,8,9,True,False,False,False,True,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
imdb,QG9_TopRatedSeriesByGenre,no_relationship_semantics_no_depth,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G2|G3|G4|G5|G6|G7|G8|G9,G0|G7|G9,G2|G3|G4|G5|G6|G8,G2:removed_semantic_g_class; G3:removed_semantic_g_class; G4:removed_depth_sensitive_g_class; G5:removed_semantic_g_class; G6:removed_semantic_g_class; G8:removed_semantic_g_class,3,9,True,False,False,False,True,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,IC1_TransitiveFriendsWithName,full_schema_lens,G0|G3,G0|G3,G0|G3,,,2,2,True,True,True,True,True,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,IC1_TransitiveFriendsWithName,no_relationship_semantics,G0|G3,G0|G3,G0,G3,G3:removed_semantic_g_class,1,2,True,True,True,True,True,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,IC1_TransitiveFriendsWithName,no_depth,G0|G3,G0|G3,G0,G3,G3:removed_depth_activation_evidence,1,2,True,True,True,True,True,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,IC1_TransitiveFriendsWithName,no_residual_traversal,G0|G3,G0|G3,G0,G3,G3:removed_residual_activation_evidence,1,2,True,True,True,True,True,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,IC1_TransitiveFriendsWithName,no_sharedness,G0|G3,G0|G3,G0,G3,G3:removed_sharedness_activation_evidence,1,2,True,True,True,True,True,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,IC1_TransitiveFriendsWithName,no_update_volatility,G0|G3,G0|G3,G0,G3,G3:removed_update_activation_evidence,1,2,True,True,True,True,True,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,IC1_TransitiveFriendsWithName,no_relationship_semantics_no_depth,G0|G3,G0|G3,G0,G3,G3:removed_semantic_g_class,1,2,True,True,True,True,True,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,IC2_RecentMessagesByFriends,full_schema_lens,G0|G3,G0|G3,G0|G3,,,2,2,True,True,True,True,False,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,IC2_RecentMessagesByFriends,no_relationship_semantics,G0|G3,G0|G3,G0,G3,G3:removed_semantic_g_class,1,2,True,True,True,True,False,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,IC2_RecentMessagesByFriends,no_depth,G0|G3,G0|G3,G0,G3,G3:removed_depth_activation_evidence,1,2,True,True,True,True,False,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,IC2_RecentMessagesByFriends,no_residual_traversal,G0|G3,G0|G3,G0,G3,G3:removed_residual_activation_evidence,1,2,True,True,True,True,False,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
ldbc_snb,IC2_RecentMessagesByFriends,no_sharedness,G0|G3,G0|G3,G0,G3,G3:removed_sharedness_activation_evidence,1,2,True,True,True,True,False,Removed sharedness-sensitive classes. This ablation ignores observed sharedness pressure.
ldbc_snb,IC2_RecentMessagesByFriends,no_update_volatility,G0|G3,G0|G3,G0,G3,G3:removed_update_activation_evidence,1,2,True,True,True,True,False,Removed update/volatility-sensitive classes. This ablation ignores write pressure and update volatility.
ldbc_snb,IC2_RecentMessagesByFriends,no_relationship_semantics_no_depth,G0|G3,G0|G3,G0,G3,G3:removed_semantic_g_class,1,2,True,True,True,True,False,Removed both relationship-semantics-driven and depth-sensitive classes. This ablation tests a reduced activation without semantic type or embedding depth.
ldbc_snb,IC3_FriendsAndFriendsOfFriendsInCountries,full_schema_lens,G0|G3|G7|G9,G0|G3|G7|G9,G0|G3|G7|G9,,,4,4,True,True,True,True,True,Full SchemaLens measured space: all non-control benchmark groups.
ldbc_snb,IC3_FriendsAndFriendsOfFriendsInCountries,no_relationship_semantics,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7|G9,G3,G3:removed_semantic_g_class,3,4,True,True,True,True,True,"Removed relationship-semantics-driven classes. This ablation ignores association, associative, containment, descriptor, ownership, and subtype signals."
ldbc_snb,IC3_FriendsAndFriendsOfFriendsInCountries,no_depth,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7|G9,G3,G3:removed_depth_activation_evidence,3,4,True,True,True,True,True,Removed depth-sensitive classes. This ablation ignores embedding depth and deep/nested traversal evidence.
ldbc_snb,IC3_FriendsAndFriendsOfFriendsInCountries,no_residual_traversal,G0|G3|G7|G9,G0|G3|G7|G9,G0|G7,G3|G9,G3:removed_residual_activation_evidence; G9:removed_residual_or_reduction_sensitive_g_class,2,4,True,True,True,True,True,"Removed residual-traversal/reduction-sensitive classes. This ablation ignores Re, DeltaR, and DeltaRratio as activation evidence."
